LMT Date,LMT Time,Latitude,Longitude,Elevation
2013/02/23,0:00:56,-34.2149835,18.8413912,447.32
2013/02/23,3:00:26,-34.2149564,18.8413534,446.4
2013/02/23,6:01:14,-34.2153223,18.8411311,408.05
2013/02/23,18:01:07,-34.2103754,18.8382255,238.76
2013/02/23,21:01:14,-34.1980431,18.8274263,267.94
2013/02/24,0:00:43,-34.1816066,18.8291535,229.15
2013/02/24,3:01:20,-34.1816276,18.8327450,229.29
2013/02/24,6:00:43,-34.1867748,18.8408789,442.26
2013/02/24,9:00:55,-34.1868246,18.8414382,443.01
2013/02/24,12:01:44,-34.1892966,18.8469029,413.06
2013/02/24,15:00:53,-34.1893506,18.8476373,413.13
2013/02/24,21:00:43,-34.1984327,18.8305492,284.41
2013/02/25,0:01:13,-34.1891050,18.8471349,259.26
2013/02/25,3:02:40,-34.1791298,18.8443321,258.17
2013/02/25,6:02:17,-34.1886017,18.8475108,296.95
2013/02/25,9:00:45,-34.1885220,18.8442861,292.19
2013/02/25,12:01:39,-34.1884383,18.8442612,245.34
2013/02/25,15:01:16,-34.1883771,18.8442437,246.44
2013/02/25,18:00:43,-34.1882402,18.8502153,355.99
2013/02/25,21:00:44,-34.1935973,18.8586397,408.37
2013/02/26,0:00:43,-34.1938542,18.8823452,428.7
2013/02/26,3:00:43,-34.1877085,18.8989282,494.44
2013/02/26,6:00:43,-34.1927012,18.9019891,576.04
2013/02/26,9:01:38,-34.1954813,18.9018772,579.42
2013/02/26,18:00:43,-34.1966593,18.8982413,661.11
2013/02/26,21:00:44,-34.2018242,18.9010836,744.89
2013/02/27,0:00:43,-34.2021583,18.9010744,754.4
2013/02/27,3:00:44,-34.2021328,18.9010606,753.22
2013/02/27,6:00:45,-34.2082547,18.8966221,823.14
2013/02/27,9:00:43,-34.2079541,18.8964864,825.96
